surface	kind	identifier	declaration	source_span_hash	differential_program	aot_rust_status	aot_rust_evidence	aot_rust_program	interpreter_status	interpreter_evidence	interpreter_program	cranelift_status	cranelift_evidence	cranelift_program	web_status	web_evidence	web_program	interpreter_wall_time_ms	canonical_wall_time_ms	alternate_wall_time_ms	timing_delta_percent	timing_status	timing_references
tir	TExprKind	IntLit	crates/jet-codegen/src/Codegen/TIR/mod.rs:7998	33dd92f87e5a32b66933e8fce675651beba6efe9dc552203c6f444b483ea748c	tests/fixtures/tier-census/programs.json#tir-TExprKind-IntLit	covered	crates/jet-codegen/src/Codegen/MIRRust.rs:190:f9b6362b1fe7c7b1c5b6fa4f4aba5ddd9549c9b93ed95481adeaaad9cb2777e7;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1117:695022914855457a4c97255ed6dbd3e851f98c26f106e6227cba171385f5b51f;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1121:ee4ecbb339b32a50ce240958c7e4b12c6bba539d5d4f5ecff4ee18b500ad251c;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1639:cf45f6d18e8195d6c48348a08b6c15647d048a8a3032f5b7c88784209a5938e1;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1900:45a2ca6343a86cc9804702fdcd4cd9ed086738237a58d32503eb92e1775cd2c0;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1904:0097aa35cdce694920de17fd111e9abf1ad7dca055b7289e9ca21f16809186a6;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:3121:a307a8ff36778daff22168ef69e6706bc1e6fbfbf1f169666e6c3661100632fe;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:3453:66fc3d409b1c5519aff8c9ced71effa0efab18596f8909669ac81ea509c50c91;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:4189:843e5b5c9f046e81ce3c0e807e91e778caf7651ce114347cd5ef28f6e66f3c28;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:4219:843e5b5c9f046e81ce3c0e807e91e778caf7651ce114347cd5ef28f6e66f3c28;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:6724:e930c83491a71f018a62dabe6b5aa6c7471d4c343ce16f8f0fa0e77622ffcc9c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:6809:e930c83491a71f018a62dabe6b5aa6c7471d4c343ce16f8f0fa0e77622ffcc9c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:7338:3c15ae06b2526d2ab4daeb3e0c947a80b7167a916f79d37d386a66d24cfa661c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:8219:a307a8ff36778daff22168ef69e6706bc1e6fbfbf1f169666e6c3661100632fe;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:989:cc43845a0aab7c22f30a7de0b2a8fd5662c9e31a7052c030d85c131b4689f23f;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:1018:3294ab1c1ae6f2c3317ee7a9ae4b1a38747397b3b0fe39143af0a93ad8b5302e;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:1022:18def16f533ff3fbc70c9fb910c404f78ab7acd236c22bebf862bc82710600fe;crates/jet-codegen/src/Codegen/TIR/lower/method_calls.rs:964:a4eff19ff12ed8a6d5cae21a2fbe288d01a0936673c7ef04078aee837de7a6f5;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:2194:8b1534b892732b4bea094a594e7134a16a51b2e174738f896f6469ea5613b43f;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:2198:5cb99dd93f800fc1d074179e6f26ebc6c2b85a1185a243d053833e0d8d519963;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:3866:99c618a15533edf704aab0cf919c7f623f104669963c21fe2a4762b55adb4ce8;crates/jet-codegen/src/Codegen/TIR/mod.rs:5889:68fc0a309b2503b16b8a290fcab7dbaf1350f0ea6570958a2ac5fd00b5768413;crates/jet-codegen/src/Codegen/TIR/opt.rs:198:5f8eaac71a4471e73728b236ce17b9f4b4fef7117eb8bcc4de30d6ca6ba64d1d;crates/jet-codegen/src/Codegen/TIR/opt.rs:326:5f8eaac71a4471e73728b236ce17b9f4b4fef7117eb8bcc4de30d6ca6ba64d1d;crates/jet-codegen/src/Codegen/TIR/opt.rs:426:dd9ed7629a9085ecb48875f2f3cf90edab7618c0c5b50b6aeea8d68467ea8b63;crates/jet-codegen/src/Codegen/TIR/opt.rs:1121:dd9ed7629a9085ecb48875f2f3cf90edab7618c0c5b50b6aeea8d68467ea8b63;crates/jet-codegen/src/Codegen/TIR/opt.rs:1133:b9fa54e6387e56027b9ba21573bc26a5a4e94e223ea50aa0503aed29339da614;crates/jet-codegen/src/Codegen/TIR/tests.rs:13:3359dce5ab4631353331a357486a1be1c4d01acb746aa6ad5f0e00417390da91;crates/jet-codegen/src/Codegen/TIR/tests.rs:25:37c7b906d585a8a8a16a0c81907f76c3f1e007f9c9c7ad971cb68a721c1ec1c0;crates/jet-codegen/src/Codegen/TIR/tests.rs:3014:23b93fde988bfdfe843255129eda39f38829e9548185e645c6cfe9766eb653c7;crates/jet-codegen/src/Codegen/TIR/tests.rs:3035:3359dce5ab4631353331a357486a1be1c4d01acb746aa6ad5f0e00417390da91;crates/jet-codegen/src/Codegen/TIR/tests.rs:3063:f9c735b04dde7a81f34d1733864bf6aae6d6df826d82ff135618272d9a30da47;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_expr.rs:305:a8f98c5625e921feba5791391648be0c380761382c3fcccec6c41a8c78e9490e;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_stmt.rs:687:42e13161b7626c9b85821d6b38eabc7caf495d547e58f7572f537eda9b6cf7da;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_stmt.rs:691:0109a09ebd77455a70d04929ab8ff3f829e3f8fe58ed8286c77e38b0679e4727		covered	crates/jet-codegen/src/Codegen/MIREval.rs:1684:ef058c3d5c329ed316b2bf7f537bc6b7a5039610b72c2df3a18a5d291d20bf80;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1117:695022914855457a4c97255ed6dbd3e851f98c26f106e6227cba171385f5b51f;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1121:ee4ecbb339b32a50ce240958c7e4b12c6bba539d5d4f5ecff4ee18b500ad251c;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1639:cf45f6d18e8195d6c48348a08b6c15647d048a8a3032f5b7c88784209a5938e1;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1900:45a2ca6343a86cc9804702fdcd4cd9ed086738237a58d32503eb92e1775cd2c0;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1904:0097aa35cdce694920de17fd111e9abf1ad7dca055b7289e9ca21f16809186a6;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:3121:a307a8ff36778daff22168ef69e6706bc1e6fbfbf1f169666e6c3661100632fe;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:3453:66fc3d409b1c5519aff8c9ced71effa0efab18596f8909669ac81ea509c50c91;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:4189:843e5b5c9f046e81ce3c0e807e91e778caf7651ce114347cd5ef28f6e66f3c28;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:4219:843e5b5c9f046e81ce3c0e807e91e778caf7651ce114347cd5ef28f6e66f3c28;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:6724:e930c83491a71f018a62dabe6b5aa6c7471d4c343ce16f8f0fa0e77622ffcc9c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:6809:e930c83491a71f018a62dabe6b5aa6c7471d4c343ce16f8f0fa0e77622ffcc9c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:7338:3c15ae06b2526d2ab4daeb3e0c947a80b7167a916f79d37d386a66d24cfa661c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:8219:a307a8ff36778daff22168ef69e6706bc1e6fbfbf1f169666e6c3661100632fe;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:989:cc43845a0aab7c22f30a7de0b2a8fd5662c9e31a7052c030d85c131b4689f23f;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:1018:3294ab1c1ae6f2c3317ee7a9ae4b1a38747397b3b0fe39143af0a93ad8b5302e;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:1022:18def16f533ff3fbc70c9fb910c404f78ab7acd236c22bebf862bc82710600fe;crates/jet-codegen/src/Codegen/TIR/lower/method_calls.rs:964:a4eff19ff12ed8a6d5cae21a2fbe288d01a0936673c7ef04078aee837de7a6f5;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:2194:8b1534b892732b4bea094a594e7134a16a51b2e174738f896f6469ea5613b43f;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:2198:5cb99dd93f800fc1d074179e6f26ebc6c2b85a1185a243d053833e0d8d519963;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:3866:99c618a15533edf704aab0cf919c7f623f104669963c21fe2a4762b55adb4ce8;crates/jet-codegen/src/Codegen/TIR/mod.rs:5889:68fc0a309b2503b16b8a290fcab7dbaf1350f0ea6570958a2ac5fd00b5768413;crates/jet-codegen/src/Codegen/TIR/opt.rs:198:5f8eaac71a4471e73728b236ce17b9f4b4fef7117eb8bcc4de30d6ca6ba64d1d;crates/jet-codegen/src/Codegen/TIR/opt.rs:326:5f8eaac71a4471e73728b236ce17b9f4b4fef7117eb8bcc4de30d6ca6ba64d1d;crates/jet-codegen/src/Codegen/TIR/opt.rs:426:dd9ed7629a9085ecb48875f2f3cf90edab7618c0c5b50b6aeea8d68467ea8b63;crates/jet-codegen/src/Codegen/TIR/opt.rs:1121:dd9ed7629a9085ecb48875f2f3cf90edab7618c0c5b50b6aeea8d68467ea8b63;crates/jet-codegen/src/Codegen/TIR/opt.rs:1133:b9fa54e6387e56027b9ba21573bc26a5a4e94e223ea50aa0503aed29339da614;crates/jet-codegen/src/Codegen/TIR/tests.rs:13:3359dce5ab4631353331a357486a1be1c4d01acb746aa6ad5f0e00417390da91;crates/jet-codegen/src/Codegen/TIR/tests.rs:25:37c7b906d585a8a8a16a0c81907f76c3f1e007f9c9c7ad971cb68a721c1ec1c0;crates/jet-codegen/src/Codegen/TIR/tests.rs:3014:23b93fde988bfdfe843255129eda39f38829e9548185e645c6cfe9766eb653c7;crates/jet-codegen/src/Codegen/TIR/tests.rs:3035:3359dce5ab4631353331a357486a1be1c4d01acb746aa6ad5f0e00417390da91;crates/jet-codegen/src/Codegen/TIR/tests.rs:3063:f9c735b04dde7a81f34d1733864bf6aae6d6df826d82ff135618272d9a30da47;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_expr.rs:305:a8f98c5625e921feba5791391648be0c380761382c3fcccec6c41a8c78e9490e;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_stmt.rs:687:42e13161b7626c9b85821d6b38eabc7caf495d547e58f7572f537eda9b6cf7da;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_stmt.rs:691:0109a09ebd77455a70d04929ab8ff3f829e3f8fe58ed8286c77e38b0679e4727		covered	crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1117:695022914855457a4c97255ed6dbd3e851f98c26f106e6227cba171385f5b51f;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1121:ee4ecbb339b32a50ce240958c7e4b12c6bba539d5d4f5ecff4ee18b500ad251c;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1639:cf45f6d18e8195d6c48348a08b6c15647d048a8a3032f5b7c88784209a5938e1;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1900:45a2ca6343a86cc9804702fdcd4cd9ed086738237a58d32503eb92e1775cd2c0;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1904:0097aa35cdce694920de17fd111e9abf1ad7dca055b7289e9ca21f16809186a6;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:3121:a307a8ff36778daff22168ef69e6706bc1e6fbfbf1f169666e6c3661100632fe;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:3453:66fc3d409b1c5519aff8c9ced71effa0efab18596f8909669ac81ea509c50c91;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:4189:843e5b5c9f046e81ce3c0e807e91e778caf7651ce114347cd5ef28f6e66f3c28;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:4219:843e5b5c9f046e81ce3c0e807e91e778caf7651ce114347cd5ef28f6e66f3c28;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:6724:e930c83491a71f018a62dabe6b5aa6c7471d4c343ce16f8f0fa0e77622ffcc9c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:6809:e930c83491a71f018a62dabe6b5aa6c7471d4c343ce16f8f0fa0e77622ffcc9c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:7338:3c15ae06b2526d2ab4daeb3e0c947a80b7167a916f79d37d386a66d24cfa661c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:8219:a307a8ff36778daff22168ef69e6706bc1e6fbfbf1f169666e6c3661100632fe;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:989:cc43845a0aab7c22f30a7de0b2a8fd5662c9e31a7052c030d85c131b4689f23f;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:1018:3294ab1c1ae6f2c3317ee7a9ae4b1a38747397b3b0fe39143af0a93ad8b5302e;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:1022:18def16f533ff3fbc70c9fb910c404f78ab7acd236c22bebf862bc82710600fe;crates/jet-codegen/src/Codegen/TIR/lower/method_calls.rs:964:a4eff19ff12ed8a6d5cae21a2fbe288d01a0936673c7ef04078aee837de7a6f5;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:2194:8b1534b892732b4bea094a594e7134a16a51b2e174738f896f6469ea5613b43f;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:2198:5cb99dd93f800fc1d074179e6f26ebc6c2b85a1185a243d053833e0d8d519963;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:3866:99c618a15533edf704aab0cf919c7f623f104669963c21fe2a4762b55adb4ce8;crates/jet-codegen/src/Codegen/TIR/mod.rs:5889:68fc0a309b2503b16b8a290fcab7dbaf1350f0ea6570958a2ac5fd00b5768413;crates/jet-codegen/src/Codegen/TIR/opt.rs:198:5f8eaac71a4471e73728b236ce17b9f4b4fef7117eb8bcc4de30d6ca6ba64d1d;crates/jet-codegen/src/Codegen/TIR/opt.rs:326:5f8eaac71a4471e73728b236ce17b9f4b4fef7117eb8bcc4de30d6ca6ba64d1d;crates/jet-codegen/src/Codegen/TIR/opt.rs:426:dd9ed7629a9085ecb48875f2f3cf90edab7618c0c5b50b6aeea8d68467ea8b63;crates/jet-codegen/src/Codegen/TIR/opt.rs:1121:dd9ed7629a9085ecb48875f2f3cf90edab7618c0c5b50b6aeea8d68467ea8b63;crates/jet-codegen/src/Codegen/TIR/opt.rs:1133:b9fa54e6387e56027b9ba21573bc26a5a4e94e223ea50aa0503aed29339da614;crates/jet-codegen/src/Codegen/TIR/tests.rs:13:3359dce5ab4631353331a357486a1be1c4d01acb746aa6ad5f0e00417390da91;crates/jet-codegen/src/Codegen/TIR/tests.rs:25:37c7b906d585a8a8a16a0c81907f76c3f1e007f9c9c7ad971cb68a721c1ec1c0;crates/jet-codegen/src/Codegen/TIR/tests.rs:3014:23b93fde988bfdfe843255129eda39f38829e9548185e645c6cfe9766eb653c7;crates/jet-codegen/src/Codegen/TIR/tests.rs:3035:3359dce5ab4631353331a357486a1be1c4d01acb746aa6ad5f0e00417390da91;crates/jet-codegen/src/Codegen/TIR/tests.rs:3063:f9c735b04dde7a81f34d1733864bf6aae6d6df826d82ff135618272d9a30da47;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_expr.rs:305:a8f98c5625e921feba5791391648be0c380761382c3fcccec6c41a8c78e9490e;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_stmt.rs:687:42e13161b7626c9b85821d6b38eabc7caf495d547e58f7572f537eda9b6cf7da;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_stmt.rs:691:0109a09ebd77455a70d04929ab8ff3f829e3f8fe58ed8286c77e38b0679e4727;crates/jet-jit/src/CLI.rs:14:9a276dcf58c853440c00525fc72f9bf48e004c1ccf6c941ab93c8607ee4530ad		covered	crates/jet-codegen/src/Codegen/MIRWeb.rs:490:8a2d3c71797d2f422f68f845c4c83d2ef8dc40033b79a2731d443a60da55e994;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1117:695022914855457a4c97255ed6dbd3e851f98c26f106e6227cba171385f5b51f;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1121:ee4ecbb339b32a50ce240958c7e4b12c6bba539d5d4f5ecff4ee18b500ad251c;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1639:cf45f6d18e8195d6c48348a08b6c15647d048a8a3032f5b7c88784209a5938e1;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1900:45a2ca6343a86cc9804702fdcd4cd9ed086738237a58d32503eb92e1775cd2c0;crates/jet-codegen/src/Codegen/TIR/lower/control_flow.rs:1904:0097aa35cdce694920de17fd111e9abf1ad7dca055b7289e9ca21f16809186a6;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:3121:a307a8ff36778daff22168ef69e6706bc1e6fbfbf1f169666e6c3661100632fe;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:3453:66fc3d409b1c5519aff8c9ced71effa0efab18596f8909669ac81ea509c50c91;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:4189:843e5b5c9f046e81ce3c0e807e91e778caf7651ce114347cd5ef28f6e66f3c28;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:4219:843e5b5c9f046e81ce3c0e807e91e778caf7651ce114347cd5ef28f6e66f3c28;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:6724:e930c83491a71f018a62dabe6b5aa6c7471d4c343ce16f8f0fa0e77622ffcc9c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:6809:e930c83491a71f018a62dabe6b5aa6c7471d4c343ce16f8f0fa0e77622ffcc9c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:7338:3c15ae06b2526d2ab4daeb3e0c947a80b7167a916f79d37d386a66d24cfa661c;crates/jet-codegen/src/Codegen/TIR/lower/expressions.rs:8219:a307a8ff36778daff22168ef69e6706bc1e6fbfbf1f169666e6c3661100632fe;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:989:cc43845a0aab7c22f30a7de0b2a8fd5662c9e31a7052c030d85c131b4689f23f;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:1018:3294ab1c1ae6f2c3317ee7a9ae4b1a38747397b3b0fe39143af0a93ad8b5302e;crates/jet-codegen/src/Codegen/TIR/lower/fields.rs:1022:18def16f533ff3fbc70c9fb910c404f78ab7acd236c22bebf862bc82710600fe;crates/jet-codegen/src/Codegen/TIR/lower/method_calls.rs:964:a4eff19ff12ed8a6d5cae21a2fbe288d01a0936673c7ef04078aee837de7a6f5;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:2194:8b1534b892732b4bea094a594e7134a16a51b2e174738f896f6469ea5613b43f;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:2198:5cb99dd93f800fc1d074179e6f26ebc6c2b85a1185a243d053833e0d8d519963;crates/jet-codegen/src/Codegen/TIR/lower/statements.rs:3866:99c618a15533edf704aab0cf919c7f623f104669963c21fe2a4762b55adb4ce8;crates/jet-codegen/src/Codegen/TIR/mod.rs:5889:68fc0a309b2503b16b8a290fcab7dbaf1350f0ea6570958a2ac5fd00b5768413;crates/jet-codegen/src/Codegen/TIR/opt.rs:198:5f8eaac71a4471e73728b236ce17b9f4b4fef7117eb8bcc4de30d6ca6ba64d1d;crates/jet-codegen/src/Codegen/TIR/opt.rs:326:5f8eaac71a4471e73728b236ce17b9f4b4fef7117eb8bcc4de30d6ca6ba64d1d;crates/jet-codegen/src/Codegen/TIR/opt.rs:426:dd9ed7629a9085ecb48875f2f3cf90edab7618c0c5b50b6aeea8d68467ea8b63;crates/jet-codegen/src/Codegen/TIR/opt.rs:1121:dd9ed7629a9085ecb48875f2f3cf90edab7618c0c5b50b6aeea8d68467ea8b63;crates/jet-codegen/src/Codegen/TIR/opt.rs:1133:b9fa54e6387e56027b9ba21573bc26a5a4e94e223ea50aa0503aed29339da614;crates/jet-codegen/src/Codegen/TIR/tests.rs:13:3359dce5ab4631353331a357486a1be1c4d01acb746aa6ad5f0e00417390da91;crates/jet-codegen/src/Codegen/TIR/tests.rs:25:37c7b906d585a8a8a16a0c81907f76c3f1e007f9c9c7ad971cb68a721c1ec1c0;crates/jet-codegen/src/Codegen/TIR/tests.rs:3014:23b93fde988bfdfe843255129eda39f38829e9548185e645c6cfe9766eb653c7;crates/jet-codegen/src/Codegen/TIR/tests.rs:3035:3359dce5ab4631353331a357486a1be1c4d01acb746aa6ad5f0e00417390da91;crates/jet-codegen/src/Codegen/TIR/tests.rs:3063:f9c735b04dde7a81f34d1733864bf6aae6d6df826d82ff135618272d9a30da47;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_expr.rs:305:a8f98c5625e921feba5791391648be0c380761382c3fcccec6c41a8c78e9490e;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_stmt.rs:687:42e13161b7626c9b85821d6b38eabc7caf495d547e58f7572f537eda9b6cf7da;crates/jet-codegen/src/Codegen/TIR/tir_to_mir_stmt.rs:691:0109a09ebd77455a70d04929ab8ff3f829e3f8fe58ed8286c77e38b0679e4727							
