registry	index	id	spelling	surface	program_path	status	reason	gap_id	fix	command	evidence
AST::Stmt + AST::Expr	ast-expr-binmatchlit-706cb9c4	ast-expr-binmatchlit-706cb9c4	BinMatchLit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-binmatchlit-706cb9c4.jet	uncovered	No AST fixture program is registered for Expr::BinMatchLit	syntax-roundtrip:ast-expr-binmatchlit-706cb9c4:canvas	Add a real fixture for ast-expr-binmatchlit-706cb9c4 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-bool-2f742c5d	ast-expr-bool-2f742c5d	Bool	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-bool-2f742c5d.jet	uncovered	No AST fixture program is registered for Expr::Bool	syntax-roundtrip:ast-expr-bool-2f742c5d:jet_fmt	Add a real fixture for ast-expr-bool-2f742c5d and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-bool-2f742c5d	ast-expr-bool-2f742c5d	Bool	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-bool-2f742c5d.jet	uncovered	No AST fixture program is registered for Expr::Bool	syntax-roundtrip:ast-expr-bool-2f742c5d:language_server	Add a real fixture for ast-expr-bool-2f742c5d and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-bool-2f742c5d	ast-expr-bool-2f742c5d	Bool	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-bool-2f742c5d.jet	uncovered	No AST fixture program is registered for Expr::Bool	syntax-roundtrip:ast-expr-bool-2f742c5d:canvas	Add a real fixture for ast-expr-bool-2f742c5d and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-call-341dd0c9	ast-expr-call-341dd0c9	Call	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-call-341dd0c9.jet	uncovered	No AST fixture program is registered for Expr::Call	syntax-roundtrip:ast-expr-call-341dd0c9:jet_fmt	Add a real fixture for ast-expr-call-341dd0c9 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-call-341dd0c9	ast-expr-call-341dd0c9	Call	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-call-341dd0c9.jet	uncovered	No AST fixture program is registered for Expr::Call	syntax-roundtrip:ast-expr-call-341dd0c9:language_server	Add a real fixture for ast-expr-call-341dd0c9 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-call-341dd0c9	ast-expr-call-341dd0c9	Call	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-call-341dd0c9.jet	uncovered	No AST fixture program is registered for Expr::Call	syntax-roundtrip:ast-expr-call-341dd0c9:canvas	Add a real fixture for ast-expr-call-341dd0c9 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-callvalue-0a517bd6	ast-expr-callvalue-0a517bd6	CallValue	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-callvalue-0a517bd6.jet	uncovered	No AST fixture program is registered for Expr::CallValue	syntax-roundtrip:ast-expr-callvalue-0a517bd6:jet_fmt	Add a real fixture for ast-expr-callvalue-0a517bd6 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-callvalue-0a517bd6	ast-expr-callvalue-0a517bd6	CallValue	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-callvalue-0a517bd6.jet	uncovered	No AST fixture program is registered for Expr::CallValue	syntax-roundtrip:ast-expr-callvalue-0a517bd6:language_server	Add a real fixture for ast-expr-callvalue-0a517bd6 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-callvalue-0a517bd6	ast-expr-callvalue-0a517bd6	CallValue	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-callvalue-0a517bd6.jet	uncovered	No AST fixture program is registered for Expr::CallValue	syntax-roundtrip:ast-expr-callvalue-0a517bd6:canvas	Add a real fixture for ast-expr-callvalue-0a517bd6 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-char-2879e23d	ast-expr-char-2879e23d	Char	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-char-2879e23d.jet	uncovered	No AST fixture program is registered for Expr::Char	syntax-roundtrip:ast-expr-char-2879e23d:jet_fmt	Add a real fixture for ast-expr-char-2879e23d and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-char-2879e23d	ast-expr-char-2879e23d	Char	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-char-2879e23d.jet	uncovered	No AST fixture program is registered for Expr::Char	syntax-roundtrip:ast-expr-char-2879e23d:language_server	Add a real fixture for ast-expr-char-2879e23d and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-char-2879e23d	ast-expr-char-2879e23d	Char	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-char-2879e23d.jet	uncovered	No AST fixture program is registered for Expr::Char	syntax-roundtrip:ast-expr-char-2879e23d:canvas	Add a real fixture for ast-expr-char-2879e23d and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-comparechain-886c0f3d	ast-expr-comparechain-886c0f3d	CompareChain	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-comparechain-886c0f3d.jet	uncovered	No AST fixture program is registered for Expr::CompareChain	syntax-roundtrip:ast-expr-comparechain-886c0f3d:jet_fmt	Add a real fixture for ast-expr-comparechain-886c0f3d and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-comparechain-886c0f3d	ast-expr-comparechain-886c0f3d	CompareChain	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-comparechain-886c0f3d.jet	uncovered	No AST fixture program is registered for Expr::CompareChain	syntax-roundtrip:ast-expr-comparechain-886c0f3d:language_server	Add a real fixture for ast-expr-comparechain-886c0f3d and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-comparechain-886c0f3d	ast-expr-comparechain-886c0f3d	CompareChain	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-comparechain-886c0f3d.jet	uncovered	No AST fixture program is registered for Expr::CompareChain	syntax-roundtrip:ast-expr-comparechain-886c0f3d:canvas	Add a real fixture for ast-expr-comparechain-886c0f3d and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-comptimename-be2cb170	ast-expr-comptimename-be2cb170	ComptimeName	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-comptimename-be2cb170.jet	uncovered	No AST fixture program is registered for Expr::ComptimeName	syntax-roundtrip:ast-expr-comptimename-be2cb170:jet_fmt	Add a real fixture for ast-expr-comptimename-be2cb170 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-comptimename-be2cb170	ast-expr-comptimename-be2cb170	ComptimeName	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-comptimename-be2cb170.jet	uncovered	No AST fixture program is registered for Expr::ComptimeName	syntax-roundtrip:ast-expr-comptimename-be2cb170:language_server	Add a real fixture for ast-expr-comptimename-be2cb170 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-comptimename-be2cb170	ast-expr-comptimename-be2cb170	ComptimeName	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-comptimename-be2cb170.jet	uncovered	No AST fixture program is registered for Expr::ComptimeName	syntax-roundtrip:ast-expr-comptimename-be2cb170:canvas	Add a real fixture for ast-expr-comptimename-be2cb170 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-copy-658f3664	ast-expr-copy-658f3664	Copy	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-copy-658f3664.jet	uncovered	No AST fixture program is registered for Expr::Copy	syntax-roundtrip:ast-expr-copy-658f3664:jet_fmt	Add a real fixture for ast-expr-copy-658f3664 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-copy-658f3664	ast-expr-copy-658f3664	Copy	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-copy-658f3664.jet	uncovered	No AST fixture program is registered for Expr::Copy	syntax-roundtrip:ast-expr-copy-658f3664:language_server	Add a real fixture for ast-expr-copy-658f3664 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-copy-658f3664	ast-expr-copy-658f3664	Copy	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-copy-658f3664.jet	uncovered	No AST fixture program is registered for Expr::Copy	syntax-roundtrip:ast-expr-copy-658f3664:canvas	Add a real fixture for ast-expr-copy-658f3664 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-deref-fb7ffceb	ast-expr-deref-fb7ffceb	Deref	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-deref-fb7ffceb.jet	uncovered	No AST fixture program is registered for Expr::Deref	syntax-roundtrip:ast-expr-deref-fb7ffceb:jet_fmt	Add a real fixture for ast-expr-deref-fb7ffceb and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-deref-fb7ffceb	ast-expr-deref-fb7ffceb	Deref	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-deref-fb7ffceb.jet	uncovered	No AST fixture program is registered for Expr::Deref	syntax-roundtrip:ast-expr-deref-fb7ffceb:language_server	Add a real fixture for ast-expr-deref-fb7ffceb and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-deref-fb7ffceb	ast-expr-deref-fb7ffceb	Deref	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-deref-fb7ffceb.jet	uncovered	No AST fixture program is registered for Expr::Deref	syntax-roundtrip:ast-expr-deref-fb7ffceb:canvas	Add a real fixture for ast-expr-deref-fb7ffceb and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-enumlit-c6952e59	ast-expr-enumlit-c6952e59	EnumLit	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-enumlit-c6952e59.jet	uncovered	No AST fixture program is registered for Expr::EnumLit	syntax-roundtrip:ast-expr-enumlit-c6952e59:jet_fmt	Add a real fixture for ast-expr-enumlit-c6952e59 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-enumlit-c6952e59	ast-expr-enumlit-c6952e59	EnumLit	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-enumlit-c6952e59.jet	uncovered	No AST fixture program is registered for Expr::EnumLit	syntax-roundtrip:ast-expr-enumlit-c6952e59:language_server	Add a real fixture for ast-expr-enumlit-c6952e59 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-enumlit-c6952e59	ast-expr-enumlit-c6952e59	EnumLit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-enumlit-c6952e59.jet	uncovered	No AST fixture program is registered for Expr::EnumLit	syntax-roundtrip:ast-expr-enumlit-c6952e59:canvas	Add a real fixture for ast-expr-enumlit-c6952e59 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-err-d19c73cc	ast-expr-err-d19c73cc	Err	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-err-d19c73cc.jet	uncovered	No AST fixture program is registered for Expr::Err	syntax-roundtrip:ast-expr-err-d19c73cc:jet_fmt	Add a real fixture for ast-expr-err-d19c73cc and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-err-d19c73cc	ast-expr-err-d19c73cc	Err	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-err-d19c73cc.jet	uncovered	No AST fixture program is registered for Expr::Err	syntax-roundtrip:ast-expr-err-d19c73cc:language_server	Add a real fixture for ast-expr-err-d19c73cc and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-err-d19c73cc	ast-expr-err-d19c73cc	Err	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-err-d19c73cc.jet	uncovered	No AST fixture program is registered for Expr::Err	syntax-roundtrip:ast-expr-err-d19c73cc:canvas	Add a real fixture for ast-expr-err-d19c73cc and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-field-0fb83d07	ast-expr-field-0fb83d07	Field	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-field-0fb83d07.jet	uncovered	No AST fixture program is registered for Expr::Field	syntax-roundtrip:ast-expr-field-0fb83d07:jet_fmt	Add a real fixture for ast-expr-field-0fb83d07 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-field-0fb83d07	ast-expr-field-0fb83d07	Field	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-field-0fb83d07.jet	uncovered	No AST fixture program is registered for Expr::Field	syntax-roundtrip:ast-expr-field-0fb83d07:language_server	Add a real fixture for ast-expr-field-0fb83d07 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-field-0fb83d07	ast-expr-field-0fb83d07	Field	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-field-0fb83d07.jet	uncovered	No AST fixture program is registered for Expr::Field	syntax-roundtrip:ast-expr-field-0fb83d07:canvas	Add a real fixture for ast-expr-field-0fb83d07 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-float-4c816225	ast-expr-float-4c816225	Float	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-float-4c816225.jet	uncovered	No AST fixture program is registered for Expr::Float	syntax-roundtrip:ast-expr-float-4c816225:jet_fmt	Add a real fixture for ast-expr-float-4c816225 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-float-4c816225	ast-expr-float-4c816225	Float	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-float-4c816225.jet	uncovered	No AST fixture program is registered for Expr::Float	syntax-roundtrip:ast-expr-float-4c816225:language_server	Add a real fixture for ast-expr-float-4c816225 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-float-4c816225	ast-expr-float-4c816225	Float	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-float-4c816225.jet	uncovered	No AST fixture program is registered for Expr::Float	syntax-roundtrip:ast-expr-float-4c816225:canvas	Add a real fixture for ast-expr-float-4c816225 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-ident-757d4395	ast-expr-ident-757d4395	Ident	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-ident-757d4395.jet	uncovered	No AST fixture program is registered for Expr::Ident	syntax-roundtrip:ast-expr-ident-757d4395:jet_fmt	Add a real fixture for ast-expr-ident-757d4395 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-ident-757d4395	ast-expr-ident-757d4395	Ident	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-ident-757d4395.jet	uncovered	No AST fixture program is registered for Expr::Ident	syntax-roundtrip:ast-expr-ident-757d4395:language_server	Add a real fixture for ast-expr-ident-757d4395 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-ident-757d4395	ast-expr-ident-757d4395	Ident	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-ident-757d4395.jet	uncovered	No AST fixture program is registered for Expr::Ident	syntax-roundtrip:ast-expr-ident-757d4395:canvas	Add a real fixture for ast-expr-ident-757d4395 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-if-38e8bc26	ast-expr-if-38e8bc26	If	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-if-38e8bc26.jet	uncovered	No AST fixture program is registered for Expr::If	syntax-roundtrip:ast-expr-if-38e8bc26:jet_fmt	Add a real fixture for ast-expr-if-38e8bc26 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-if-38e8bc26	ast-expr-if-38e8bc26	If	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-if-38e8bc26.jet	uncovered	No AST fixture program is registered for Expr::If	syntax-roundtrip:ast-expr-if-38e8bc26:language_server	Add a real fixture for ast-expr-if-38e8bc26 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-if-38e8bc26	ast-expr-if-38e8bc26	If	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-if-38e8bc26.jet	uncovered	No AST fixture program is registered for Expr::If	syntax-roundtrip:ast-expr-if-38e8bc26:canvas	Add a real fixture for ast-expr-if-38e8bc26 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-incdec-4f8da775	ast-expr-incdec-4f8da775	IncDec	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-incdec-4f8da775.jet	uncovered	No AST fixture program is registered for Expr::IncDec	syntax-roundtrip:ast-expr-incdec-4f8da775:jet_fmt	Add a real fixture for ast-expr-incdec-4f8da775 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-incdec-4f8da775	ast-expr-incdec-4f8da775	IncDec	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-incdec-4f8da775.jet	uncovered	No AST fixture program is registered for Expr::IncDec	syntax-roundtrip:ast-expr-incdec-4f8da775:language_server	Add a real fixture for ast-expr-incdec-4f8da775 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-incdec-4f8da775	ast-expr-incdec-4f8da775	IncDec	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-incdec-4f8da775.jet	uncovered	No AST fixture program is registered for Expr::IncDec	syntax-roundtrip:ast-expr-incdec-4f8da775:canvas	Add a real fixture for ast-expr-incdec-4f8da775 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-index-aec7ae4b	ast-expr-index-aec7ae4b	Index	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-index-aec7ae4b.jet	uncovered	No AST fixture program is registered for Expr::Index	syntax-roundtrip:ast-expr-index-aec7ae4b:jet_fmt	Add a real fixture for ast-expr-index-aec7ae4b and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-index-aec7ae4b	ast-expr-index-aec7ae4b	Index	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-index-aec7ae4b.jet	uncovered	No AST fixture program is registered for Expr::Index	syntax-roundtrip:ast-expr-index-aec7ae4b:language_server	Add a real fixture for ast-expr-index-aec7ae4b and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-index-aec7ae4b	ast-expr-index-aec7ae4b	Index	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-index-aec7ae4b.jet	uncovered	No AST fixture program is registered for Expr::Index	syntax-roundtrip:ast-expr-index-aec7ae4b:canvas	Add a real fixture for ast-expr-index-aec7ae4b and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-int-f87415fe	ast-expr-int-f87415fe	Int	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-int-f87415fe.jet	uncovered	No AST fixture program is registered for Expr::Int	syntax-roundtrip:ast-expr-int-f87415fe:jet_fmt	Add a real fixture for ast-expr-int-f87415fe and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-int-f87415fe	ast-expr-int-f87415fe	Int	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-int-f87415fe.jet	uncovered	No AST fixture program is registered for Expr::Int	syntax-roundtrip:ast-expr-int-f87415fe:language_server	Add a real fixture for ast-expr-int-f87415fe and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-int-f87415fe	ast-expr-int-f87415fe	Int	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-int-f87415fe.jet	uncovered	No AST fixture program is registered for Expr::Int	syntax-roundtrip:ast-expr-int-f87415fe:canvas	Add a real fixture for ast-expr-int-f87415fe and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-lambda-c518ec0a	ast-expr-lambda-c518ec0a	Lambda	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-lambda-c518ec0a.jet	uncovered	No AST fixture program is registered for Expr::Lambda	syntax-roundtrip:ast-expr-lambda-c518ec0a:jet_fmt	Add a real fixture for ast-expr-lambda-c518ec0a and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-lambda-c518ec0a	ast-expr-lambda-c518ec0a	Lambda	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-lambda-c518ec0a.jet	uncovered	No AST fixture program is registered for Expr::Lambda	syntax-roundtrip:ast-expr-lambda-c518ec0a:language_server	Add a real fixture for ast-expr-lambda-c518ec0a and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-lambda-c518ec0a	ast-expr-lambda-c518ec0a	Lambda	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-lambda-c518ec0a.jet	uncovered	No AST fixture program is registered for Expr::Lambda	syntax-roundtrip:ast-expr-lambda-c518ec0a:canvas	Add a real fixture for ast-expr-lambda-c518ec0a and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-listlit-f11b146a	ast-expr-listlit-f11b146a	ListLit	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-listlit-f11b146a.jet	uncovered	No AST fixture program is registered for Expr::ListLit	syntax-roundtrip:ast-expr-listlit-f11b146a:jet_fmt	Add a real fixture for ast-expr-listlit-f11b146a and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-listlit-f11b146a	ast-expr-listlit-f11b146a	ListLit	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-listlit-f11b146a.jet	uncovered	No AST fixture program is registered for Expr::ListLit	syntax-roundtrip:ast-expr-listlit-f11b146a:language_server	Add a real fixture for ast-expr-listlit-f11b146a and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-listlit-f11b146a	ast-expr-listlit-f11b146a	ListLit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-listlit-f11b146a.jet	uncovered	No AST fixture program is registered for Expr::ListLit	syntax-roundtrip:ast-expr-listlit-f11b146a:canvas	Add a real fixture for ast-expr-listlit-f11b146a and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-maplit-0886329a	ast-expr-maplit-0886329a	MapLit	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-maplit-0886329a.jet	uncovered	No AST fixture program is registered for Expr::MapLit	syntax-roundtrip:ast-expr-maplit-0886329a:jet_fmt	Add a real fixture for ast-expr-maplit-0886329a and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-maplit-0886329a	ast-expr-maplit-0886329a	MapLit	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-maplit-0886329a.jet	uncovered	No AST fixture program is registered for Expr::MapLit	syntax-roundtrip:ast-expr-maplit-0886329a:language_server	Add a real fixture for ast-expr-maplit-0886329a and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-maplit-0886329a	ast-expr-maplit-0886329a	MapLit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-maplit-0886329a.jet	uncovered	No AST fixture program is registered for Expr::MapLit	syntax-roundtrip:ast-expr-maplit-0886329a:canvas	Add a real fixture for ast-expr-maplit-0886329a and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-memberspread-50261d54	ast-expr-memberspread-50261d54	MemberSpread	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-memberspread-50261d54.jet	uncovered	No AST fixture program is registered for Expr::MemberSpread	syntax-roundtrip:ast-expr-memberspread-50261d54:jet_fmt	Add a real fixture for ast-expr-memberspread-50261d54 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-memberspread-50261d54	ast-expr-memberspread-50261d54	MemberSpread	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-memberspread-50261d54.jet	uncovered	No AST fixture program is registered for Expr::MemberSpread	syntax-roundtrip:ast-expr-memberspread-50261d54:language_server	Add a real fixture for ast-expr-memberspread-50261d54 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-memberspread-50261d54	ast-expr-memberspread-50261d54	MemberSpread	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-memberspread-50261d54.jet	uncovered	No AST fixture program is registered for Expr::MemberSpread	syntax-roundtrip:ast-expr-memberspread-50261d54:canvas	Add a real fixture for ast-expr-memberspread-50261d54 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-methodcall-808b77d0	ast-expr-methodcall-808b77d0	MethodCall	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-methodcall-808b77d0.jet	uncovered	No AST fixture program is registered for Expr::MethodCall	syntax-roundtrip:ast-expr-methodcall-808b77d0:jet_fmt	Add a real fixture for ast-expr-methodcall-808b77d0 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-methodcall-808b77d0	ast-expr-methodcall-808b77d0	MethodCall	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-methodcall-808b77d0.jet	uncovered	No AST fixture program is registered for Expr::MethodCall	syntax-roundtrip:ast-expr-methodcall-808b77d0:language_server	Add a real fixture for ast-expr-methodcall-808b77d0 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-methodcall-808b77d0	ast-expr-methodcall-808b77d0	MethodCall	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-methodcall-808b77d0.jet	uncovered	No AST fixture program is registered for Expr::MethodCall	syntax-roundtrip:ast-expr-methodcall-808b77d0:canvas	Add a real fixture for ast-expr-methodcall-808b77d0 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-noelse-2852e6bf	ast-expr-noelse-2852e6bf	NoElse	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-noelse-2852e6bf.jet	uncovered	No AST fixture program is registered for Expr::NoElse	syntax-roundtrip:ast-expr-noelse-2852e6bf:jet_fmt	Add a real fixture for ast-expr-noelse-2852e6bf and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-noelse-2852e6bf	ast-expr-noelse-2852e6bf	NoElse	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-noelse-2852e6bf.jet	uncovered	No AST fixture program is registered for Expr::NoElse	syntax-roundtrip:ast-expr-noelse-2852e6bf:language_server	Add a real fixture for ast-expr-noelse-2852e6bf and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-noelse-2852e6bf	ast-expr-noelse-2852e6bf	NoElse	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-noelse-2852e6bf.jet	uncovered	No AST fixture program is registered for Expr::NoElse	syntax-roundtrip:ast-expr-noelse-2852e6bf:canvas	Add a real fixture for ast-expr-noelse-2852e6bf and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-ok-65e485cf	ast-expr-ok-65e485cf	Ok	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-ok-65e485cf.jet	uncovered	No AST fixture program is registered for Expr::Ok	syntax-roundtrip:ast-expr-ok-65e485cf:jet_fmt	Add a real fixture for ast-expr-ok-65e485cf and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-ok-65e485cf	ast-expr-ok-65e485cf	Ok	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-ok-65e485cf.jet	uncovered	No AST fixture program is registered for Expr::Ok	syntax-roundtrip:ast-expr-ok-65e485cf:language_server	Add a real fixture for ast-expr-ok-65e485cf and exercise language_server	null	[]
